Unnamed: 0,epoch_id,subject,property,prop_Lg10WF,sensorimotor_distance,response_time,veracity,relation,concepts_presented,glove_distance
13517,405.0,modal35,shiny,2.601,0.0456520729,756.0,False,property,PYRAMIDS,0.9032
13520,416.0,modal35,wheeze,1.4771,0.5347935923,1416.0,False,property,SALMON,1.1355
13524,371.0,modal35,bouncy,1.9638,0.0834457606,744.0,False,property,SWORDS,0.9569
13528,367.0,modal35,bark,2.4487,0.3380071083,704.0,False,property,LOBSTERS,0.7574
13530,379.0,modal35,colorful,2.2148,0.2355776069,988.0,True,property,BOUQUETS,0.6951
13532,374.0,modal35,chunky,1.8573,0.2272196058,844.0,True,property,GRANOLAS,0.6121
13534,415.0,modal35,whine,1.9243,0.2320444858,820.0,True,property,CHILDREN,1.0054
13536,375.0,modal35,boom,3.0465,0.0256537086,1072.0,True,property,LOUDSPEAKERS,0.9448
13540,407.0,modal35,sing,3.6971,0.2920767318,1432.0,True,property,ROBINS,0.8538
13544,388.0,modal35,hazy,1.6232,0.3817210989,888.0,False,property,TURKEYS,1.0024
13550,393.0,modal35,oink,2.3444,0.4917346373,920.0,False,property,PONIES,0.9433
13552,368.0,modal35,blather,1.1761,0.6252931958,888.0,False,property,BRACELETS,1.0375
13554,386.0,modal35,growl,1.7076,0.4357007878,836.0,False,property,FOOTBALLS,1.0659
13558,417.0,modal35,whiz,2.301,0.1700690863,1548.0,False,property,GARAGES,0.8231
13560,385.0,modal35,green,3.5678,0.2850935782,832.0,False,property,CATS,0.7439
13562,404.0,modal35,sheer,2.3692,0.3674384015,1296.0,False,property,TURNIPS,0.9683
13566,365.0,modal35,adhesive,1.6812,0.0204752149,1508.0,False,property,PENCILS,0.7261
13568,397.0,modal35,prickly,1.4771,0.0768426768,1080.0,False,property,SINKS,1.0544
13577,414.0,modal35,tender,2.6571,0.1020860966,888.0,False,property,ICES,0.824
13579,383.0,modal35,glossy,1.3979,0.0250662045,1004.0,True,property,PHOTOGRAPHS,0.6377
13581,395.0,modal35,pink,3.1623,0.4051362511,1436.0,False,property,BANANAS,0.7171
13583,409.0,modal35,square,3.2098,0.0257984994,1152.0,False,property,CIRCLES,0.5918
13587,398.0,modal35,quack,2.3747,0.3534477274,708.0,False,property,CHEETAHS,0.8258
13594,377.0,modal35,click,2.5159,0.2324593438,1180.0,True,property,SWITCHES,0.6396
13598,364.0,modal35,abrasive,1.3802,0.4085376869,832.0,False,property,JUICES,0.9731
13600,390.0,modal35,humid,1.6628,0.2221172964,1132.0,True,property,BATHROOMS,0.9182
13606,378.0,modal35,lukewarm,1.3979,0.1861176666,1204.0,True,property,BLOODS,0.9716
13608,503.0,modal35,sharp,3.0842,0.2274622934,672.0,False,property,RASPBERRIES,0.9687
13616,509.0,modal35,snug,1.8692,0.0815558077,884.0,False,property,SWIMMING POOLS,1.0
13627,477.0,modal35,chunky,1.8573,0.2261382221,1500.0,True,property,STEWS,0.6548
13630,489.0,modal35,hoot,2.1271,0.3626125565,820.0,False,property,COWS,1.1473
13634,499.0,modal35,sing,3.6971,0.2901008683,768.0,True,property,BLACKBIRDS,0.8683
13638,516.0,modal35,thorny,2.3444,0.3085805486,768.0,False,property,PEANUTS,0.9765
13642,518.0,modal35,tingle,1.7559,0.3821449862,844.0,False,property,CARNATIONS,0.9183
13644,471.0,modal35,bright,3.3553,0.152830909,1612.0,True,property,FLARES,0.7117
13653,487.0,modal35,glow,2.4683,0.2213050951,1212.0,False,property,RABBITS,0.8658
13657,486.0,modal35,gelatinous,1.0,0.200436603,1048.0,False,property,COTTAGES,1.037
13663,519.0,modal35,transparent,1.9685,0.3669535871,1484.0,False,property,BEANS,0.8901
13667,475.0,modal35,clank,1.2304,0.1625043283,1348.0,True,property,HAMMERS,0.8821
13668,514.0,modal35,noisy,2.4116,0.2397875873,796.0,True,property,TRAIN STATIONS,1.0
13678,470.0,modal35,bellow,1.3802,0.2727027206,840.0,True,property,DRUNKS,0.9476
13682,474.0,modal35,checkered,1.6335,0.1584044794,1492.0,False,property,GEMSTONES,0.9456
13689,484.0,modal35,fluffy,2.3444,0.1017381685,988.0,False,property,SURFBOARDS,0.8811
13691,510.0,modal35,soggy,1.7076,0.120290593,696.0,False,property,ENAMELS,0.8754
13693,493.0,modal35,lumpy,2.3444,0.3743096235,1076.0,False,property,GINS,0.9042
13695,520.0,modal35,viscous,1.1461,0.1127499295,1304.0,False,property,TIRES,0.8229
13697,469.0,modal35,belch,1.5798,0.4108640844,1028.0,False,property,VACUUM CLEANERS,1.0
13705,482.0,modal35,feverish,1.5315,0.2329047684,1676.0,False,property,BOOKS,0.9801
13707,506.0,modal35,sludgy,2.3444,0.2063192883,1312.0,False,property,MUSCLES,1.0362
13725,614.0,modal35,shadowy,1.9395,0.0294451076,1192.0,False,property,RAINBOWS,0.8743
13727,621.0,modal35,snore,1.9191,0.6508938111,1552.0,False,property,SLEEPING BAGS,1.0
13729,625.0,modal35,streaked,0.6021,0.3102266333,836.0,False,property,PRUNES,0.9391
13733,616.0,modal35,sharp,3.0842,0.1617596309,924.0,False,property,BACKS,0.6171
13741,586.0,modal35,cough,2.6522,0.311451902,1232.0,False,property,CANNONS,0.9876
13743,624.0,modal35,spotted,2.7185,0.2272187032,1180.0,True,property,DALMATIANS,0.7812
13747,587.0,modal35,crunch,2.2553,0.3626538806,812.0,False,property,TUNA,0.824
13752,623.0,modal35,splash,2.3345,0.196818988,872.0,False,property,PIGEONS,0.9198
13754,600.0,modal35,laugh,3.5061,0.3928607086,912.0,False,property,KITES,0.9869
13757,578.0,modal35,belch,1.5798,0.6572745706,1512.0,False,property,CRAYONS,0.8442
13769,607.0,modal35,oink,2.3444,0.4268184603,2572.0,False,property,VULTURES,0.964
13771,617.0,modal35,shout,2.9243,0.6166067319,1008.0,False,property,AXES,0.7964
13773,630.0,modal35,woolly,1.3979,0.0346103946,1376.0,False,property,SCREWS,0.8764
13774,609.0,modal35,pink,3.1623,0.0642268738,848.0,True,property,FLAMINGOES,0.7073
13783,615.0,modal35,shady,2.0828,0.1069874255,1644.0,False,property,BUOYS,0.9683
13787,626.0,modal35,striped,1.9445,0.0840731687,2080.0,False,property,GIRAFFES,0.6581
13797,598.0,modal35,gritty,1.3802,0.1177712415,1016.0,False,property,WAXES,0.894
13803,612.0,modal35,rubbery,1.0,0.083946359,1532.0,False,property,RADIATORS,0.8088
13811,581.0,modal35,bright,3.3553,0.4952320349,1092.0,False,property,RAISINS,0.9263
13813,597.0,modal35,framed,2.4548,0.0140086668,1248.0,False,property,ARTISTS,0.7376
13815,606.0,modal35,mushy,1.8921,0.1425711825,1128.0,True,property,OATMEALS,0.717
13825,732.0,modal35,wheeze,1.4771,0.2852032302,940.0,False,property,STOMACHS,0.9937
13831,702.0,modal35,gurgle,1.1139,0.3302514752,1116.0,True,property,INFANTS,0.8113
13836,706.0,modal35,lumpy,2.3444,0.1109897561,684.0,False,property,SHOWERS,0.9312
13838,693.0,modal35,clear,3.9427,0.052506212,824.0,False,property,BEEHIVES,1.0421
13843,694.0,modal35,crash,3.1649,0.0942217054,872.0,False,property,CHAPELS,0.9168
13845,699.0,modal35,glossy,1.3979,0.2028749879,724.0,False,property,ELEPHANTS,0.9758
13850,685.0,modal35,bark,2.4487,0.0873408,816.0,False,property,PELICANS,0.8389
13857,726.0,modal35,transparent,1.9685,0.2706510851,1036.0,True,property,JARS,0.7786
13859,691.0,modal35,clamor,0.9031,0.3711106617,1100.0,False,property,COMBS,0.8859
13861,692.0,modal35,clank,1.2304,0.2702886305,1212.0,True,property,CHAINS,1.0161
13865,687.0,modal35,chime,1.6812,0.1636969737,1012.0,False,property,PEACOCKS,0.7903
13867,718.0,modal35,snort,1.7782,0.5465386001,848.0,False,property,SPEARS,0.9713
13869,708.0,modal35,quack,2.3747,0.3799939062,1748.0,False,property,ALLIGATORS,0.9456
13872,729.0,modal35,viscous,1.1461,0.16823059,1424.0,False,property,HANDS,0.9666
13874,703.0,modal35,hazy,1.6232,0.0025459483,996.3005251111,True,property,SKIES,0.6304
13876,721.0,modal35,steamy,1.6721,0.1186395255,900.0,False,property,SOAPS,0.7164
13878,701.0,modal35,gooey,1.6021,0.1470691584,1436.0,False,property,ASHES,0.8006
13880,725.0,modal35,tepid,1.1139,0.2695212647,1036.0,False,property,CASCADES,0.9704
13893,727.0,modal35,tweet,1.6435,0.1569128411,1728.0,False,property,DUCKS,0.9442
13895,712.0,modal35,scorching,1.3222,0.0991628144,824.0,False,property,REEDS,1.1719
13897,690.0,modal35,clammy,1.4914,0.3782707987,796.0,False,property,PEPPERS,0.9766
13909,698.0,modal35,fuzzy,2.4742,0.4049058021,1912.0,False,property,SALSAS,0.9377
13923,684.0,modal35,adhesive,1.6812,0.054906572,876.0,False,property,CACTUSES,0.9641
13927,823.0,modal35,scream,3.1297,0.3544869808,1308.0,False,property,GRASSHOPPERS,0.9886
13929,814.0,modal35,misty,1.9085,0.2371296271,700.0,False,property,TANGERINES,0.7893
13931,832.0,modal35,solid,2.9996,0.0812935191,940.0,False,property,LIQUIDS,0.5411
13943,838.0,modal35,sturdy,1.9395,0.154186146,2624.0,False,property,GLOVES,0.7564
13945,806.0,modal35,glittery,0.8451,0.0702627639,1168.0,True,property,EARRINGS,0.7025
13949,815.0,modal35,moan,1.9868,0.7713334536,1140.0,False,property,THUMBS,1.0219
13958,840.0,modal35,tender,2.6571,0.3184941613,1928.0,False,property,GUMS,0.8778
13960,807.0,modal35,greasy,2.301,0.1325238033,2588.0,False,property,CIGARETTES,0.9664
13974,788.0,modal35,black,3.9328,0.4124294751,1524.0,False,property,RHUBARBS,1.0368
13981,791.0,modal35,burp,1.8261,0.6120498249,1060.0,False,property,MACHETES,0.8799
13983,820.0,modal35,purple,2.7993,0.4885991126,1632.0,True,property,GRAPE JUICES,1.0
13987,794.0,modal35,cluck,1.8692,0.297135485,788.0,False,property,BISONS,0.9375
13989,808.0,modal35,grumble,1.0,0.2227411272,948.0,False,property,FLUTES,1.0356
13993,802.0,modal35,feverish,1.5315,0.3087084219,844.0,False,property,TAPES,1.001
13995,831.0,modal35,snap,2.9484,0.4272287068,676.0,False,property,BAGELS,1.0353
13997,824.0,modal35,shiny,2.601,0.0575932214,1504.0,True,property,HELMETS,0.6184
13999,790.0,modal35,brown,2.3444,0.2076981192,648.0,False,property,DIAMONDS,0.7866
14003,828.0,modal35,sludgy,2.3444,0.0817351589,1316.0,False,property,TEDDY BEARS,1.0
14005,800.0,modal35,dim,2.3874,0.0915341834,1800.0,True,property,CLOSETS,0.81
14018,809.0,modal35,grunt,2.0569,0.3911619144,800.0,False,property,TROLLEYS,0.9951
14020,833.0,modal35,sparkle,1.9345,0.0890666434,704.0,True,property,CHANDELIERS,0.7357
14021,805.0,modal35,giggle,1.9445,0.3110124697,816.0,False,property,FOXES,1.01
14025,842.0,modal35,thorny,2.3444,0.5291958916,1056.0,False,property,AMMONIAS,0.9941
14027,810.0,modal35,heavy,3.3826,0.3756821224,800.0,False,property,ICE CREAMS,1.0
14031,817.0,modal35,orange,3.0565,0.0372432312,696.0,True,property,PUMPKINS,0.6651
14035,912.0,modal35,ebony,2.3444,0.4203928813,828.0,False,property,GARLICS,0.8671
14038,942.0,modal35,spiky,1.0792,0.1310374187,1092.0,False,property,DRAFTS,1.0455
14040,918.0,modal35,green,3.5678,0.3988646752,1100.0,True,property,BROCCOLIS,0.7975
14048,896.0,modal35,babble,1.6532,0.4934530881,840.0,False,property,SHRIMPS,1.0413
14055,921.0,modal35,ivory,1.8573,0.4205984275,692.0,False,property,PICKLES,1.1183
14058,910.0,modal35,colorful,2.2148,0.1075347855,1508.0,False,property,COCKROACHES,0.875
14069,898.0,modal35,blue,3.7179,0.4354247511,660.0,False,property,NECTARINES,1.1099
14106,945.0,modal35,tingle,1.7559,0.3021333545,1124.0,False,property,TREE TRUNKS,1.0
14110,903.0,modal35,chant,2.0682,0.2960423095,1144.0,False,property,PIGS,0.9662
14112,948.0,modal35,white,3.9418,0.1288623388,1360.0,True,property,SAILS,0.8515
14114,931.0,modal35,prickly,1.4771,0.2932014004,836.0,False,property,AIRS,0.9686
14118,930.0,modal35,pliant,2.3444,0.3962697185,932.0,False,property,KETCHUPS,1.1502
14120,894.0,modal35,abrasive,1.3802,0.3175357867,772.0,False,property,FOREHEADS,0.7963
14122,940.0,modal35,snug,1.8692,0.2105228151,1256.0,False,property,BRICKS,0.8388
14124,913.0,modal35,flaky,1.6628,0.1802281773,1048.0,False,property,TOWELS,0.8064
14128,916.0,modal35,gelatinous,1.0,0.1380476861,1184.0,False,property,COLLARS,0.8969
14131,939.0,modal35,snore,1.9191,0.384699389,760.0,False,property,BANJOES,0.7438
14133,923.0,modal35,khaki,1.6335,0.091415022,1596.0,False,property,PENGUINS,0.9283
14137,1012.0,modal35,ding,2.3444,0.1802733621,672.0,False,property,TROMBONES,1.016
14139,1023.0,modal35,hoot,2.1271,0.3502543592,660.0,False,property,PANTHERS,0.7799
14141,1008.0,modal35,dark,3.6551,0.4240066636,760.0,False,property,CORNS,0.8142
14145,1018.0,modal35,gray,3.0326,0.4125537085,684.0,False,property,SPINACHES,0.9615
14151,1003.0,modal35,bouncy,1.9638,0.1667554702,776.0,False,property,BUTTERFLIES,0.9882
14153,1032.0,modal35,murky,1.5051,0.430503057,828.0,False,property,CHLORINES,0.9152
14155,1020.0,modal35,hairy,2.5092,0.1186428453,996.3005251111,False,property,CONDITIONERS,0.9602
14157,1006.0,modal35,creamy,1.7853,0.2358830496,1500.0,False,property,OAKS,0.8256
14161,1002.0,modal35,blather,1.1761,0.3029399281,812.0,False,property,CHICKENS,1.0411
14165,1004.0,modal35,cackle,1.2041,0.2632680006,1068.0,False,property,HAWKS,0.9629
14168,1041.0,modal35,sneeze,2.179,0.3270477133,868.0,False,property,BOTTLES,0.7728
14170,1039.0,modal35,scratchy,1.699,0.4354484728,1484.0,False,property,CARAMELS,0.9066
14172,1007.0,modal35,crimson,2.3444,0.3746813152,1144.0,True,property,WINES,0.9827
14174,1049.0,modal35,translucent,1.1461,0.3332071687,648.0,False,property,CORKS,0.9061
14184,1046.0,modal35,thunder,2.8325,0.1933185314,1632.0,True,property,FREIGHT TRAINS,1.0
14194,1016.0,modal35,golden,3.0748,0.4268742718,1656.0,True,property,WHEATS,0.7767
14198,1031.0,modal35,mucky,2.3444,0.1966864498,1208.0,False,property,SOCKS,0.7865
14204,1001.0,modal35,beam,2.6493,0.042845434,1084.0,False,property,TURTLES,1.0463
14207,1042.0,modal35,soggy,1.7076,0.1731201566,932.0,False,property,CARESSES,0.8419
14213,1047.0,modal35,tight,3.4146,0.23968202,1592.0,False,property,PARKS,0.8378
14215,1033.0,modal35,opaque,0.8451,0.5072470542,1580.0,True,property,BUTTERMILKS,0.8498
14227,1052.0,modal35,yelp,0.9031,0.2671527292,1148.0,False,property,SHOTGUNS,1.0317
14231,1017.0,modal35,grainy,1.0414,0.2125801946,732.0,False,property,COTTON CANDIES,1.0
14233,1019.0,modal35,growl,1.7076,0.5150681095,652.0,False,property,SARDINES,0.9623
14235,1035.0,modal35,red,3.8781,0.4233259142,1868.0,True,property,JAMS,0.7348
14237,1038.0,modal35,ruby,2.3444,0.2411564561,920.0,False,property,CLAMS,0.9532
14241,50.0,modal20,adhesive,1.6812,0.0204752149,772.0,False,property,PENCILS,0.7261
14243,83.0,modal20,prickly,1.4771,0.0768426768,676.0,False,property,SINKS,1.0544
14247,100.0,modal20,tender,2.6571,0.1020860966,768.0,False,property,ICES,0.824
14249,66.0,modal20,glossy,1.3979,0.0250662045,672.0,True,property,PHOTOGRAPHS,0.6377
14251,53.0,modal20,bellow,1.3802,0.2727027206,812.0,True,property,DRUNKS,0.9476
14253,86.0,modal20,beep,2.5224,0.3414503949,892.0,True,property,MICROWAVES,0.7615
14255,52.0,modal20,bark,2.4487,0.3380071083,580.0,False,property,LOBSTERS,0.7574
14257,57.0,modal20,colorful,2.2148,0.2355776069,644.0,True,property,BOUQUETS,0.6951
14259,51.0,modal20,bellow,1.3802,0.1339905026,1156.0,True,property,TUBAS,0.8444
14261,62.0,modal20,stiff,2.7193,0.1005246344,1664.0,True,property,ROLLING PINS,1.0
14265,60.0,modal20,ding,2.3444,0.2679284319,840.0,False,property,BOMBS,1.0338
14267,95.0,modal20,smooth,2.9699,0.1001633185,752.0,True,property,PORCELAINS,0.881
14268,69.0,modal20,hard,4.1959,0.0537386612,684.0,True,property,WRENCHES,0.8934
14270,75.0,modal20,moo,2.3444,0.5145450734,704.0,False,property,BEETLES,1.0877
14278,64.0,modal20,gelatinous,1.0,0.200436603,1184.0,False,property,COTTAGES,1.037
14280,70.0,modal20,icy,2.1335,0.075706119,808.0,True,property,LAKES,0.7047
14282,76.0,modal20,click,2.5159,0.2324593438,568.0,True,property,SWITCHES,0.6396
14286,82.0,modal20,prick,2.8579,0.0629300275,756.0,True,property,THORNS,0.8973
14288,102.0,modal20,turquoise,1.6628,0.4234654744,588.0,False,property,CHEESES,0.9188
14292,101.0,modal20,thorny,2.3444,0.3085805486,724.0,False,property,PEANUTS,0.9765
14294,67.0,modal20,gray,3.0326,0.1259297901,1548.0,True,property,SQUIRRELS,0.7143
14296,61.0,modal20,feverish,1.5315,0.2329047684,560.0,False,property,BOOKS,0.9801
14298,89.0,modal20,sludgy,2.3444,0.2063192883,976.0,False,property,MUSCLES,1.0362
14300,81.0,modal20,poke,2.4757,0.275480105,784.0,True,property,PORCUPINES,0.941
14302,72.0,modal20,echo,2.3444,0.4707820836,776.0,True,property,CANYONS,0.7162
14308,68.0,modal20,grumble,1.0,0.471096089,696.0,False,property,HAMSTERS,0.9771
14310,85.0,modal20,ruby,2.3444,0.3262537395,656.0,True,property,CHERRIES,0.747
14312,90.0,modal20,sneeze,2.179,0.260743279,740.0,False,property,TRACTORS,1.002
14315,88.0,modal20,slick,2.5453,0.0378810183,616.0,True,property,LINOLEUMS,0.8366
14317,59.0,modal20,hard,4.1959,0.1346205152,1140.0,True,property,PANS,0.8292
14319,54.0,modal20,blue,3.7179,0.2462092317,836.0,True,property,MAILBOXES,0.9168
14323,49.0,modal20,abrasive,1.3802,0.4085376869,876.0,False,property,JUICES,0.9731
14324,58.0,modal20,chunky,1.8573,0.2261382221,692.0,True,property,STEWS,0.6548
14325,63.0,modal20,lukewarm,1.3979,0.1861176666,916.0,True,property,BLOODS,0.9716
14327,77.0,modal20,orange,3.0565,0.2884357523,620.0,False,property,OTTERS,0.9856
14331,73.0,modal20,lumpy,2.3444,0.3743096235,632.0,False,property,GINS,0.9042
14333,104.0,modal20,viscous,1.1461,0.1127499295,816.0,False,property,TIRES,0.8229
14335,84.0,modal20,rattle,2.238,0.1521858507,664.0,True,property,TRAINS,0.8783
14339,56.0,modal20,clank,1.2304,0.1625043283,1152.0,True,property,HAMMERS,0.8821
14340,93.0,modal20,noisy,2.4116,0.2397875873,1632.0,True,property,TRAIN STATIONS,1.0
14342,99.0,modal20,thunder,2.8325,0.1933185314,576.0,True,property,FREIGHT TRAINS,1.0
14348,172.0,modal20,cough,2.6522,0.5002126726,656.0,False,property,BRIDGES,1.0807
14352,179.0,modal20,flaky,1.6628,0.2564607714,688.0,False,property,YOGURTS,0.7419
14354,195.0,modal20,scream,3.1297,0.6494390012,468.0,False,property,SHOVELS,0.8526
14356,212.0,modal20,wail,1.6532,0.475615807,716.0,False,property,SALAMANDERS,1.0605
14358,203.0,modal20,snug,1.8692,0.0815558077,760.0,False,property,SWIMMING POOLS,1.0
14360,176.0,modal20,ebony,2.3444,0.1337279812,1036.0,True,property,CROWS,0.8255
14362,207.0,modal20,syrupy,0.4771,0.029689096,868.0,True,property,HONEYS,0.7289
14366,174.0,modal20,crunch,2.2553,0.4386469568,856.0,False,property,SCISSORS,0.9597
14368,201.0,modal20,snap,2.9484,0.0835142498,680.0,False,property,MIXERS,0.927
14371,215.0,modal20,woolly,1.3979,0.1562542026,1264.0,False,property,HAILS,0.9857
14373,161.0,modal20,belch,1.5798,0.4108640844,752.0,False,property,VACUUM CLEANERS,1.0
14375,200.0,modal20,silver,3.2095,0.1763600335,580.0,True,property,SPOONS,0.7795
14377,209.0,modal20,transparent,1.9685,0.3669535871,892.0,False,property,BEANS,0.8901
14381,202.0,modal20,snort,1.7782,0.2687178954,696.0,False,property,DICE,0.9651
14383,197.0,modal20,shady,2.0828,0.1023174475,884.0,True,property,FORESTS,0.6951
14385,194.0,modal20,slippery,2.3541,0.0797876249,952.0,True,property,FLOORS,0.7745
14387,198.0,modal20,sharp,3.0842,0.2274622934,600.0,False,property,RASPBERRIES,0.9687
14389,175.0,modal20,dark,3.6551,0.0608927292,528.0,True,property,SUNGLASSES,1.0591
14391,214.0,modal20,wet,3.3012,0.1482063251,544.0,True,property,SEAWEEDS,0.7511
14395,205.0,modal20,spotted,2.7185,0.1006328173,1032.0,False,property,RAVENS,0.8404
14399,182.0,modal20,hazy,1.6232,0.3817210989,604.0,False,property,TURKEYS,1.0024
14405,168.0,modal20,clammy,1.4914,0.0715526544,616.0,False,property,SILKS,0.9144
14407,199.0,modal20,shout,2.9243,0.3660026262,648.0,False,property,GUITARS,0.83
14409,196.0,modal20,shadowy,1.9395,0.0963642591,1200.0,True,property,TUNNELS,0.9184
14411,213.0,modal20,wet,3.3012,0.1280099902,800.0,True,property,STREAMS,0.7439
14413,165.0,modal20,beep,2.5224,0.1894244735,940.0,True,property,CLOCK RADIOS,1.0
14415,211.0,modal20,tough,3.6644,0.0998150568,904.0,True,property,ROPES,0.8291
14416,189.0,modal20,stiff,2.7193,0.0953771243,1212.0,True,property,SCREWDRIVERS,0.8747
14418,192.0,modal20,pliant,2.3444,0.2985910922,852.0,False,property,POETRIES,1.0594
14420,160.0,modal20,beam,2.6493,0.0902686672,840.0,True,property,FLASHLIGHTS,0.5535
14421,162.0,modal20,bumpy,2.3444,0.3060738336,1192.0,True,property,CAULIFLOWERS,0.9472
14427,163.0,modal20,brittle,1.8573,0.1813226836,804.0,False,property,GOLDFISH,0.939
14433,193.0,modal20,sing,3.6971,0.2901008683,580.0,True,property,BLACKBIRDS,0.8683
14437,167.0,modal20,chunky,1.8573,0.2272196058,624.0,True,property,GRANOLAS,0.6121
14439,208.0,modal20,whine,1.9243,0.2320444858,692.0,True,property,CHILDREN,1.0054
14441,169.0,modal20,clink,1.8261,0.422449796,652.0,True,property,WINE GLASSES,1.0
14443,206.0,modal20,sticky,2.4669,0.1633223303,740.0,True,property,GLUES,0.5763
14449,184.0,modal20,hoot,2.1271,0.3626125565,896.0,False,property,COWS,1.1473
14451,187.0,modal20,khaki,1.6335,0.1240327121,1924.0,True,property,SACKS,0.8935
14453,191.0,modal20,murmur,1.6902,0.4248434953,948.0,True,property,CREEKS,1.0258
14459,269.0,modal20,blunt,2.3997,0.1579658686,1796.0,False,property,PENS,0.7715
14461,292.0,modal20,humid,1.6628,0.2221172964,672.0,True,property,BATHROOMS,0.9182
14465,274.0,modal20,checkered,1.6335,0.1584044794,1056.0,False,property,GEMSTONES,0.9456
14470,281.0,modal20,deafening,1.3617,0.2285516606,1016.0,True,property,JETS,0.8887
14474,307.0,modal20,slam,2.4728,0.3049349509,812.0,False,property,SLIPPERS,0.8988
14478,296.0,modal20,mucky,2.3444,0.1542654107,1296.0,False,property,WRISTS,0.9773
14480,295.0,modal20,moan,1.9868,0.2913542273,820.0,False,property,AMBULANCES,1.0187
14482,272.0,modal20,burp,1.8261,0.5949339169,724.0,False,property,SPIDERS,0.9124
14484,270.0,modal20,boom,3.0465,0.0256537086,776.0,True,property,LOUDSPEAKERS,0.9448
14488,314.0,modal20,tingle,1.7559,0.3821449862,908.0,False,property,CARNATIONS,0.9183
14490,271.0,modal20,bright,3.3553,0.152830909,864.0,True,property,FLARES,0.7117
14495,273.0,modal20,cackle,1.2041,0.1778295419,692.0,False,property,CLARINETS,0.9873
14497,287.0,modal20,giggle,1.9445,0.2139235752,696.0,False,property,BEARS,0.9939
14503,303.0,modal20,poke,2.4757,0.0989108911,1008.0,True,property,STICKS,0.571
14509,298.0,modal20,oink,2.3444,0.4917346373,1016.0,False,property,PONIES,0.9433
14511,289.0,modal20,green,3.5678,0.2850935782,604.0,False,property,CATS,0.7439
14514,310.0,modal20,splash,2.3345,0.3673819981,880.0,False,property,SANDWICHES,0.8512
14522,300.0,modal20,red,3.8781,0.29731188,860.0,False,property,LAMBS,0.796
14526,311.0,modal20,sizzle,1.5185,0.2858764282,1088.0,True,property,SKILLETS,0.6203
14528,284.0,modal20,jingle,2.4133,0.5609587172,900.0,True,property,KEYS,1.022
14537,297.0,modal20,mushy,1.8921,0.1425711825,524.0,True,property,OATMEALS,0.717
14542,308.0,modal20,slippery,2.3541,0.2542840823,764.0,True,property,OILS,0.8982
14544,315.0,modal20,tough,3.6644,0.3546916359,1088.0,True,property,STEAKS,0.8478
14548,306.0,modal20,silent,3.0697,0.1734668959,976.0,False,property,HURRICANES,0.82
14552,288.0,modal20,glow,2.4683,0.2213050951,968.0,False,property,RABBITS,0.8658
14556,268.0,modal20,blather,1.1761,0.6252931958,708.0,False,property,BRACELETS,1.0375
14558,290.0,modal20,growl,1.7076,0.4357007878,644.0,False,property,FOOTBALLS,1.0659
14562,371.0,modal20,babble,1.6532,0.4143240857,912.0,False,property,OSTRICHES,0.8489
14564,394.0,modal20,groan,1.6812,0.466532507,788.0,False,property,CRANBERRIES,0.9442
14571,376.0,modal20,chilly,2.3444,0.4438085374,2080.0,True,property,FOGS,0.5414
14573,404.0,modal20,pink,3.1623,0.4051362511,872.0,False,property,BANANAS,0.7171
14575,420.0,modal20,square,3.2098,0.0257984994,956.0,False,property,CIRCLES,0.5918
14577,391.0,modal20,grainy,1.0414,0.503087284,724.0,False,property,HEARTS,0.9902
14579,422.0,modal20,sturdy,1.9395,0.3487994664,764.0,False,property,GRAPEFRUITS,0.8955
14581,415.0,modal20,sing,3.6971,0.2920767318,1616.0,True,property,ROBINS,0.8538
14583,377.0,modal20,ring,3.675,0.102785959,832.0,True,property,PHONES,0.676
14589,412.0,modal20,sheer,2.3692,0.3674384015,892.0,False,property,TURNIPS,0.9683
14593,385.0,modal20,dim,2.3874,0.3775780916,672.0,False,property,LEMONS,1.0045
14597,419.0,modal20,sparkle,1.9345,0.4323902406,760.0,False,property,PEARS,0.8441
14601,390.0,modal20,gooey,1.6021,0.5705347478,1120.0,False,property,PERFUMES,0.7928
14604,375.0,modal20,chant,2.0682,0.4283161315,704.0,False,property,TOADS,0.8994
14608,379.0,modal20,cluck,1.8692,0.2421073847,1104.0,False,property,COYOTES,0.9194
14610,418.0,modal20,smooth,2.9699,0.2361919775,844.0,True,property,CHROMES,0.8505
14614,393.0,modal20,gritty,1.3802,0.2515706938,892.0,False,property,INKS,0.847
14616,423.0,modal20,tepid,1.1139,0.1344136618,1368.0,False,property,FREEZERS,0.9705
14622,373.0,modal20,bouncy,1.9638,0.0834457606,664.0,False,property,SWORDS,0.9569
14626,382.0,modal20,clink,1.8261,0.4520674353,840.0,True,property,FORKS,0.9932
14627,380.0,modal20,jingle,2.4133,0.5032035382,1120.0,True,property,COINS,0.8948
14629,406.0,modal20,rattle,2.238,0.1158881591,848.0,True,property,TYPEWRITERS,0.926
14637,396.0,modal20,gurgle,1.1139,0.2486086476,1612.0,True,property,DRAINS,0.9447
14640,425.0,modal20,wheeze,1.4771,0.5347935923,784.0,False,property,SALMON,1.1355
14642,421.0,modal20,striped,1.9445,0.1226752112,1316.0,True,property,ZEBRAS,0.5413
14644,416.0,modal20,slick,2.5453,0.1256341482,760.0,True,property,GREASES,0.7081
14648,381.0,modal20,crash,3.1649,0.235589819,1448.0,False,property,TACKS,0.9916
14650,395.0,modal20,grunt,2.0569,0.2884739276,612.0,False,property,BLUEJAYS,0.9069
